Date,Hydraulique,Eolien,Autres,Solaire,Thermique,Total 
2022-01-01 00:30,24254.0,599.0,546.0,0.0,0.0,25399.0
2022-01-01 01:30,23915.0,585.0,544.0,0.0,0.0,25044.0
2022-01-01 02:30,23201.0,560.0,566.0,0.0,0.0,24327.0
2022-01-01 03:30,23225.0,620.0,565.0,0.0,0.0,24410.0
2022-01-01 04:30,23272.0,689.0,564.0,0.0,0.0,24525.0
2022-01-01 05:30,23353.0,866.0,564.0,0.0,0.0,24783.0
2022-01-01 06:30,24028.0,935.0,564.0,0.0,0.0,25527.0
2022-01-01 07:30,24870.0,1029.0,562.0,0.0,0.0,26461.0
2022-01-01 08:30,25503.0,1127.0,563.0,0.0,0.0,27193.0
2022-01-01 09:30,26093.0,1342.0,563.0,0.0,0.0,27998.0
2022-01-01 10:30,26474.0,1440.0,562.0,0.0,0.0,28476.0
2022-01-01 11:30,26773.0,1328.0,562.0,0.0,0.0,28663.0
2022-01-01 12:30,26618.0,1277.0,562.0,0.0,0.0,28457.0
2022-01-01 13:30,26126.0,1450.0,562.0,0.0,0.0,28138.0
2022-01-01 14:30,25934.0,1316.0,562.0,0.0,0.0,27812.0
2022-01-01 15:30,26629.0,1025.0,563.0,0.0,0.0,28217.0
2022-01-01 16:30,28243.0,802.0,562.0,0.0,0.0,29607.0
2022-01-01 17:30,29955.0,657.0,563.0,0.0,0.0,31175.0
2022-01-01 18:30,28466.0,532.0,563.0,0.0,0.0,29561.0
2022-01-01 19:30,27376.0,478.0,562.0,0.0,0.0,28416.0
2022-01-01 20:30,26658.0,315.0,561.0,0.0,0.0,27534.0
2022-01-01 21:30,26190.0,311.0,561.0,0.0,0.0,27062.0
2022-01-01 22:30,25534.0,359.0,562.0,0.0,0.0,26455.0
2022-01-01 23:30,24428.0,471.0,560.0,0.0,0.0,25459.0
2022-01-02 00:30,23719.0,578.0,561.0,0.0,0.0,24858.0
2022-01-02 01:30,23233.0,599.0,563.0,0.0,0.0,24395.0
2022-01-02 02:30,23543.0,452.0,562.0,0.0,0.0,24557.0
2022-01-02 03:30,24032.0,410.0,560.0,0.0,0.0,25002.0
2022-01-02 04:30,24981.0,425.0,560.0,0.0,0.0,25966.0
2022-01-02 05:30,25556.0,408.0,561.0,0.0,0.0,26525.0
2022-01-02 06:30,26709.0,479.0,560.0,0.0,0.0,27748.0
2022-01-02 07:30,28092.0,435.0,560.0,0.0,0.0,29087.0
2022-01-02 08:30,29119.0,465.0,559.0,0.0,0.0,30143.0
2022-01-02 09:30,30818.0,596.0,560.0,0.0,0.0,31974.0
2022-01-02 10:30,32425.0,491.0,560.0,0.0,0.0,33476.0
2022-01-02 11:30,32941.0,396.0,561.0,0.0,0.0,33898.0
2022-01-02 12:30,32574.0,457.0,560.0,0.0,0.0,33591.0
2022-01-02 13:30,32776.0,418.0,561.0,0.0,0.0,33755.0
2022-01-02 14:30,32701.0,447.0,560.0,0.0,0.0,33708.0
2022-01-02 15:30,33322.0,509.0,562.0,0.0,0.0,34393.0
2022-01-02 16:30,34929.0,626.0,561.0,0.0,0.0,36116.0
2022-01-02 17:30,35783.0,674.0,562.0,0.0,0.0,37019.0
2022-01-02 18:30,35276.0,792.0,563.0,0.0,0.0,36631.0
2022-01-02 19:30,34734.0,880.0,563.0,0.0,0.0,36177.0
2022-01-02 20:30,34152.0,978.0,563.0,0.0,0.0,35693.0
2022-01-02 21:30,33324.0,1189.0,562.0,0.0,0.0,35075.0
2022-01-02 22:30,32281.0,1397.0,563.0,0.0,0.0,34241.0
2022-01-02 23:30,31385.0,1486.0,563.0,0.0,0.0,33434.0
2022-01-03 00:30,31051.0,1549.0,563.0,0.0,0.0,33163.0
2022-01-03 01:30,30972.0,1589.0,563.0,0.0,0.0,33124.0
2022-01-03 02:30,31571.0,1497.0,562.0,0.0,0.0,33630.0
2022-01-03 03:30,31688.0,1323.0,563.0,0.0,0.0,33574.0
2022-01-03 04:30,32311.0,1402.0,561.0,0.0,0.0,34274.0
2022-01-03 05:30,34114.0,1292.0,561.0,0.0,0.0,35967.0
2022-01-03 06:30,35414.0,1396.0,562.0,0.0,0.0,37372.0
2022-01-03 07:30,36838.0,1292.0,563.0,0.0,0.0,38693.0
2022-01-03 08:30,36974.0,1149.0,563.0,0.0,0.0,38686.0
2022-01-03 09:30,36079.0,1063.0,562.0,0.0,0.0,37704.0
2022-01-03 10:30,35622.0,849.0,560.0,0.0,0.0,37031.0
2022-01-03 11:30,35071.0,801.0,565.0,0.0,0.0,36437.0
2022-01-03 12:30,34582.0,748.0,558.0,1.0,0.0,35889.0
2022-01-03 13:30,34134.0,650.0,560.0,1.0,0.0,35345.0
2022-01-03 14:30,34250.0,600.0,562.0,0.0,0.0,35412.0
2022-01-03 15:30,35007.0,606.0,561.0,0.0,0.0,36174.0
2022-01-03 16:30,35661.0,689.0,563.0,0.0,0.0,36913.0
2022-01-03 17:30,36547.0,746.0,560.0,0.0,0.0,37853.0
2022-01-03 18:30,36316.0,880.0,561.0,0.0,0.0,37757.0
2022-01-03 19:30,35633.0,906.0,562.0,0.0,0.0,37101.0
2022-01-03 20:30,35818.0,823.0,563.0,0.0,0.0,37204.0
2022-01-03 21:30,36430.0,675.0,562.0,0.0,0.0,37667.0
2022-01-03 22:30,36274.0,496.0,564.0,0.0,0.0,37334.0
2022-01-03 23:30,35683.0,446.0,563.0,0.0,0.0,36692.0
2022-01-04 00:30,35092.0,379.0,563.0,0.0,0.0,36034.0
2022-01-04 01:30,33820.0,512.0,563.0,0.0,408.0,35303.0
2022-01-04 02:30,33382.0,754.0,564.0,0.0,410.0,35110.0
2022-01-04 03:30,33313.0,706.0,564.0,0.0,408.0,34991.0
2022-01-04 04:30,31550.0,709.0,562.0,0.0,0.0,32821.0
2022-01-04 05:30,32076.0,921.0,558.0,0.0,403.0,33958.0
2022-01-04 06:30,32346.0,944.0,560.0,0.0,0.0,33850.0
2022-01-04 07:30,33982.0,1047.0,556.0,0.0,0.0,35585.0
2022-01-04 08:30,35191.0,1147.0,556.0,0.0,0.0,36894.0
2022-01-04 09:30,35848.0,1203.0,556.0,0.0,0.0,37607.0
2022-01-04 10:30,35729.0,1122.0,556.0,0.0,0.0,37407.0
2022-01-04 11:30,34739.0,1149.0,558.0,0.0,0.0,36446.0
2022-01-04 12:30,34518.0,1070.0,559.0,0.0,0.0,36147.0
2022-01-04 13:30,34387.0,1065.0,557.0,0.0,195.0,36204.0
2022-01-04 14:30,34372.0,1035.0,558.0,0.0,193.0,36158.0
2022-01-04 15:30,34590.0,1137.0,563.0,0.0,390.0,36680.0
2022-01-04 16:30,35051.0,1283.0,562.0,0.0,98.0,36994.0
2022-01-04 17:30,35378.0,1244.0,561.0,0.0,0.0,37183.0
2022-01-04 18:30,34967.0,1284.0,560.0,0.0,0.0,36811.0
2022-01-04 19:30,33317.0,1257.0,560.0,0.0,0.0,35134.0
2022-01-04 20:30,33308.0,1227.0,562.0,0.0,0.0,35097.0
2022-01-04 21:30,33215.0,1184.0,559.0,0.0,0.0,34958.0
2022-01-04 22:30,31163.0,1142.0,557.0,0.0,0.0,32862.0
2022-01-04 23:30,29605.0,1051.0,564.0,0.0,0.0,31220.0
2022-01-05 00:30,28999.0,978.0,564.0,0.0,0.0,30541.0
2022-01-05 01:30,28737.0,961.0,561.0,0.0,0.0,30259.0
2022-01-05 02:30,28856.0,754.0,559.0,0.0,0.0,30169.0
2022-01-05 03:30,29162.0,740.0,558.0,0.0,0.0,30460.0
2022-01-05 04:30,29620.0,559.0,557.0,0.0,0.0,30736.0
2022-01-05 05:30,30618.0,514.0,552.0,0.0,0.0,31684.0
2022-01-05 06:30,32642.0,504.0,551.0,0.0,0.0,33697.0
2022-01-05 07:30,33878.0,499.0,552.0,0.0,0.0,34929.0
2022-01-05 08:30,34279.0,526.0,553.0,0.0,0.0,35358.0
2022-01-05 09:30,33569.0,558.0,554.0,0.0,0.0,34681.0
2022-01-05 10:30,33005.0,598.0,551.0,0.0,0.0,34154.0
2022-01-05 11:30,32311.0,628.0,553.0,1.0,0.0,33493.0
2022-01-05 12:30,31345.0,653.0,553.0,2.0,0.0,32553.0
2022-01-05 13:30,31437.0,527.0,554.0,3.0,0.0,32521.0
2022-01-05 14:30,32062.0,468.0,554.0,0.0,0.0,33084.0
2022-01-05 15:30,32398.0,472.0,553.0,0.0,0.0,33423.0
2022-01-05 16:30,33262.0,511.0,552.0,0.0,0.0,34325.0
2022-01-05 17:30,34299.0,531.0,550.0,0.0,0.0,35380.0
2022-01-05 18:30,33414.0,454.0,550.0,0.0,0.0,34418.0
2022-01-05 19:30,32615.0,420.0,552.0,0.0,0.0,33587.0
2022-01-05 20:30,31577.0,395.0,554.0,0.0,0.0,32526.0
2022-01-05 21:30,30656.0,331.0,555.0,0.0,0.0,31542.0
2022-01-05 22:30,29640.0,256.0,556.0,0.0,0.0,30452.0
2022-01-05 23:30,28576.0,286.0,555.0,0.0,0.0,29417.0
2022-01-06 00:30,27909.0,347.0,552.0,0.0,0.0,28808.0
2022-01-06 01:30,27195.0,593.0,553.0,0.0,0.0,28341.0
2022-01-06 02:30,26464.0,770.0,554.0,0.0,0.0,27788.0
2022-01-06 03:30,26494.0,1014.0,555.0,0.0,0.0,28063.0
2022-01-06 04:30,26855.0,1079.0,555.0,0.0,0.0,28489.0
2022-01-06 05:30,27903.0,1021.0,554.0,0.0,0.0,29478.0
2022-01-06 06:30,30106.0,1041.0,553.0,0.0,0.0,31700.0
2022-01-06 07:30,31979.0,1060.0,557.0,0.0,0.0,33596.0
2022-01-06 08:30,32255.0,983.0,562.0,0.0,0.0,33800.0
2022-01-06 09:30,32000.0,1000.0,565.0,0.0,0.0,33565.0
2022-01-06 10:30,32135.0,911.0,566.0,1.0,0.0,33613.0
2022-01-06 11:30,32394.0,787.0,567.0,0.0,0.0,33748.0
2022-01-06 12:30,32026.0,755.0,567.0,1.0,0.0,33349.0
2022-01-06 13:30,32344.0,725.0,521.0,1.0,0.0,33591.0
2022-01-06 14:30,32280.0,644.0,521.0,0.0,0.0,33445.0
2022-01-06 15:30,32935.0,595.0,520.0,1.0,0.0,34051.0
2022-01-06 16:30,34269.0,530.0,521.0,0.0,0.0,35320.0
2022-01-06 17:30,35385.0,426.0,520.0,0.0,0.0,36331.0
2022-01-06 18:30,34609.0,402.0,520.0,0.0,0.0,35531.0
2022-01-06 19:30,34236.0,379.0,521.0,0.0,0.0,35136.0
2022-01-06 20:30,33983.0,286.0,523.0,0.0,0.0,34792.0
2022-01-06 21:30,33976.0,123.0,521.0,0.0,0.0,34620.0
2022-01-06 22:30,33201.0,116.0,523.0,0.0,0.0,33840.0
2022-01-06 23:30,31815.0,233.0,525.0,0.0,0.0,32573.0
2022-01-07 00:30,31006.0,137.0,525.0,0.0,0.0,31668.0
2022-01-07 01:30,30833.0,94.0,524.0,0.0,0.0,31451.0
2022-01-07 02:30,30745.0,55.0,519.0,0.0,0.0,31319.0
2022-01-07 03:30,30797.0,50.0,520.0,0.0,0.0,31367.0
2022-01-07 04:30,31796.0,88.0,521.0,0.0,0.0,32405.0
2022-01-07 05:30,32666.0,173.0,521.0,0.0,0.0,33360.0
2022-01-07 06:30,33921.0,214.0,519.0,0.0,0.0,34654.0
2022-01-07 07:30,35394.0,270.0,519.0,0.0,0.0,36183.0
2022-01-07 08:30,36018.0,289.0,516.0,0.0,0.0,36823.0
2022-01-07 09:30,35211.0,232.0,513.0,0.0,0.0,35956.0
2022-01-07 10:30,34796.0,205.0,517.0,1.0,0.0,35519.0
2022-01-07 11:30,34378.0,203.0,517.0,1.0,0.0,35099.0
2022-01-07 12:30,34377.0,176.0,534.0,1.0,0.0,35088.0
2022-01-07 13:30,34116.0,185.0,534.0,0.0,0.0,34835.0
2022-01-07 14:30,33909.0,301.0,535.0,0.0,0.0,34745.0
2022-01-07 15:30,34130.0,418.0,537.0,0.0,0.0,35085.0
2022-01-07 16:30,34673.0,765.0,536.0,0.0,0.0,35974.0
2022-01-07 17:30,35378.0,999.0,536.0,0.0,0.0,36913.0
2022-01-07 18:30,34659.0,1119.0,538.0,0.0,0.0,36316.0
2022-01-07 19:30,34263.0,1246.0,538.0,0.0,0.0,36047.0
2022-01-07 20:30,33867.0,1349.0,537.0,0.0,0.0,35753.0
2022-01-07 21:30,33048.0,1467.0,535.0,0.0,0.0,35050.0
2022-01-07 22:30,32542.0,1499.0,536.0,0.0,0.0,34577.0
2022-01-07 23:30,32072.0,1096.0,533.0,0.0,0.0,33701.0
2022-01-08 00:30,31274.0,1594.0,535.0,0.0,0.0,33403.0
2022-01-08 01:30,31240.0,1766.0,533.0,0.0,0.0,33539.0
2022-01-08 02:30,31483.0,1973.0,533.0,0.0,0.0,33989.0
2022-01-08 03:30,31638.0,1760.0,531.0,0.0,0.0,33929.0
2022-01-08 04:30,32592.0,1680.0,531.0,0.0,0.0,34803.0
2022-01-08 05:30,33431.0,2022.0,532.0,0.0,0.0,35985.0
2022-01-08 06:30,34549.0,1592.0,532.0,0.0,0.0,36673.0
2022-01-08 07:30,35773.0,1913.0,528.0,0.0,0.0,38214.0
2022-01-08 08:30,36012.0,1801.0,523.0,0.0,0.0,38336.0
2022-01-08 09:30,35905.0,1462.0,526.0,1.0,0.0,37894.0
2022-01-08 10:30,35215.0,1218.0,527.0,1.0,0.0,36961.0
2022-01-08 11:30,34496.0,1177.0,522.0,2.0,0.0,36197.0
2022-01-08 12:30,33369.0,1368.0,522.0,3.0,0.0,35262.0
2022-01-08 13:30,32879.0,1323.0,502.0,2.0,0.0,34706.0
2022-01-08 14:30,32439.0,1220.0,501.0,1.0,0.0,34161.0
2022-01-08 15:30,33969.0,1349.0,503.0,0.0,0.0,35821.0
2022-01-08 16:30,35286.0,1699.0,504.0,0.0,0.0,37489.0
2022-01-08 17:30,35880.0,1896.0,501.0,0.0,0.0,38277.0
2022-01-08 18:30,35416.0,1909.0,501.0,0.0,0.0,37826.0
2022-01-08 19:30,34705.0,1744.0,504.0,0.0,0.0,36953.0
2022-01-08 20:30,34399.0,1655.0,507.0,0.0,0.0,36561.0
2022-01-08 21:30,33964.0,1611.0,508.0,0.0,0.0,36083.0
2022-01-08 22:30,32439.0,1576.0,506.0,0.0,0.0,34521.0
2022-01-08 23:30,30701.0,1713.0,504.0,0.0,0.0,32918.0
2022-01-09 00:30,30364.0,1820.0,503.0,0.0,0.0,32687.0
2022-01-09 01:30,29727.0,1973.0,504.0,0.0,0.0,32204.0
2022-01-09 02:30,28723.0,2243.0,502.0,0.0,0.0,31468.0
2022-01-09 03:30,28778.0,2402.0,501.0,0.0,0.0,31681.0
2022-01-09 04:30,28453.0,2326.0,500.0,0.0,0.0,31279.0
2022-01-09 05:30,28900.0,2299.0,500.0,0.0,0.0,31699.0
2022-01-09 06:30,29472.0,2248.0,499.0,0.0,0.0,32219.0
2022-01-09 07:30,29607.0,2315.0,498.0,0.0,0.0,32420.0
2022-01-09 08:30,30216.0,2354.0,498.0,0.0,0.0,33068.0
2022-01-09 09:30,30932.0,2345.0,497.0,0.0,0.0,33774.0
2022-01-09 10:30,31572.0,2372.0,498.0,0.0,0.0,34442.0
2022-01-09 11:30,31282.0,2353.0,498.0,0.0,0.0,34133.0
2022-01-09 12:30,31078.0,2716.0,497.0,0.0,0.0,34291.0
2022-01-09 13:30,30608.0,2609.0,528.0,0.0,0.0,33745.0
2022-01-09 14:30,30456.0,2599.0,524.0,0.0,0.0,33579.0
2022-01-09 15:30,30185.0,2601.0,525.0,0.0,0.0,33311.0
2022-01-09 16:30,31124.0,2398.0,529.0,0.0,0.0,34051.0
2022-01-09 17:30,32035.0,2312.0,529.0,0.0,0.0,34876.0
2022-01-09 18:30,30971.0,2282.0,528.0,0.0,0.0,33781.0
2022-01-09 19:30,30217.0,2192.0,527.0,0.0,0.0,32936.0
2022-01-09 20:30,29738.0,2199.0,526.0,0.0,0.0,32463.0
2022-01-09 21:30,28772.0,2167.0,527.0,0.0,0.0,31466.0
2022-01-09 22:30,27798.0,2022.0,529.0,0.0,0.0,30349.0
2022-01-09 23:30,26812.0,2247.0,528.0,0.0,0.0,29587.0
2022-01-10 00:30,26166.0,2476.0,526.0,0.0,0.0,29168.0
2022-01-10 01:30,26110.0,2122.0,526.0,0.0,0.0,28758.0
2022-01-10 02:30,26482.0,2371.0,527.0,0.0,0.0,29380.0
2022-01-10 03:30,26939.0,2326.0,527.0,0.0,0.0,29792.0
2022-01-10 04:30,27922.0,2221.0,529.0,0.0,0.0,30672.0
2022-01-10 05:30,29843.0,2286.0,527.0,0.0,0.0,32656.0
2022-01-10 06:30,32813.0,2280.0,527.0,0.0,0.0,35620.0
2022-01-10 07:30,34860.0,2276.0,527.0,0.0,0.0,37663.0
2022-01-10 08:30,35292.0,2470.0,526.0,0.0,0.0,38288.0
2022-01-10 09:30,34268.0,2463.0,526.0,4.0,0.0,37261.0
2022-01-10 10:30,33567.0,2434.0,524.0,4.0,0.0,36529.0
2022-01-10 11:30,32105.0,2395.0,520.0,4.0,0.0,35024.0
2022-01-10 12:30,31776.0,2077.0,533.0,6.0,0.0,34392.0
2022-01-10 13:30,31688.0,2418.0,536.0,5.0,0.0,34647.0
2022-01-10 14:30,31265.0,2064.0,538.0,3.0,0.0,33870.0
2022-01-10 15:30,32725.0,2020.0,539.0,2.0,0.0,35286.0
2022-01-10 16:30,35461.0,1962.0,539.0,0.0,0.0,37962.0
2022-01-10 17:30,35826.0,1993.0,539.0,0.0,0.0,38358.0
2022-01-10 18:30,35518.0,2064.0,544.0,0.0,0.0,38126.0
2022-01-10 19:30,35101.0,2186.0,545.0,0.0,0.0,37832.0
2022-01-10 20:30,35453.0,2084.0,547.0,0.0,0.0,38084.0
2022-01-10 21:30,35477.0,2376.0,545.0,0.0,0.0,38398.0
2022-01-10 22:30,35023.0,2096.0,542.0,0.0,0.0,37661.0
2022-01-10 23:30,34798.0,2031.0,543.0,0.0,0.0,37372.0
2022-01-11 00:30,34491.0,2100.0,544.0,0.0,0.0,37135.0
2022-01-11 01:30,35172.0,2270.0,543.0,0.0,0.0,37985.0
2022-01-11 02:30,34899.0,2271.0,543.0,0.0,0.0,37713.0
2022-01-11 03:30,34802.0,2220.0,542.0,0.0,0.0,37564.0
2022-01-11 04:30,34898.0,1820.0,544.0,0.0,0.0,37262.0
2022-01-11 05:30,35217.0,1765.0,544.0,0.0,0.0,37526.0
2022-01-11 06:30,34979.0,2098.0,543.0,0.0,0.0,37620.0
2022-01-11 07:30,36509.0,1799.0,542.0,0.0,0.0,38850.0
2022-01-11 08:30,37318.0,2222.0,541.0,1.0,0.0,40082.0
2022-01-11 09:30,36906.0,2090.0,536.0,4.0,0.0,39536.0
2022-01-11 10:30,35942.0,2028.0,532.0,5.0,0.0,38507.0
2022-01-11 11:30,36215.0,1992.0,530.0,8.0,0.0,38745.0
2022-01-11 12:30,35998.0,1988.0,524.0,8.0,0.0,38518.0
2022-01-11 13:30,35799.0,1635.0,522.0,7.0,0.0,37963.0
2022-01-11 14:30,35670.0,1897.0,526.0,5.0,0.0,38098.0
2022-01-11 15:30,35008.0,1873.0,525.0,3.0,0.0,37409.0
2022-01-11 16:30,35750.0,2028.0,527.0,0.0,0.0,38305.0
2022-01-11 17:30,36053.0,2201.0,528.0,0.0,0.0,38782.0
2022-01-11 18:30,35185.0,1927.0,531.0,0.0,0.0,37643.0
2022-01-11 19:30,34637.0,2034.0,529.0,0.0,0.0,37200.0
2022-01-11 20:30,34525.0,2284.0,531.0,0.0,0.0,37340.0
2022-01-11 21:30,34219.0,2147.0,531.0,0.0,0.0,36897.0
2022-01-11 22:30,34284.0,2010.0,531.0,0.0,0.0,36825.0
2022-01-11 23:30,34023.0,1951.0,530.0,0.0,0.0,36504.0
2022-01-12 00:30,34594.0,1935.0,531.0,0.0,0.0,37060.0
2022-01-12 01:30,34662.0,1940.0,528.0,0.0,0.0,37130.0
2022-01-12 02:30,34397.0,1890.0,529.0,0.0,0.0,36816.0
2022-01-12 03:30,33825.0,2114.0,528.0,0.0,0.0,36467.0
2022-01-12 04:30,33929.0,2301.0,527.0,0.0,0.0,36757.0
2022-01-12 05:30,34423.0,2444.0,523.0,0.0,0.0,37390.0
2022-01-12 06:30,35148.0,2182.0,522.0,0.0,0.0,37852.0
2022-01-12 07:30,36251.0,2225.0,523.0,0.0,0.0,38999.0
2022-01-12 08:30,36424.0,2278.0,522.0,0.0,0.0,39224.0
2022-01-12 09:30,36843.0,2285.0,522.0,1.0,0.0,39651.0
2022-01-12 10:30,36149.0,2134.0,524.0,1.0,0.0,38808.0
2022-01-12 11:30,36159.0,2406.0,524.0,1.0,0.0,39090.0
2022-01-12 12:30,36157.0,2214.0,528.0,0.0,0.0,38899.0
2022-01-12 13:30,36316.0,1957.0,530.0,0.0,294.0,39097.0
2022-01-12 14:30,35893.0,1558.0,531.0,0.0,0.0,37982.0
2022-01-12 15:30,36035.0,1177.0,533.0,0.0,0.0,37745.0
2022-01-12 16:30,36075.0,971.0,531.0,0.0,0.0,37577.0
2022-01-12 17:30,35865.0,760.0,532.0,0.0,0.0,37157.0
2022-01-12 18:30,35632.0,676.0,537.0,0.0,0.0,36845.0
2022-01-12 19:30,35489.0,603.0,543.0,0.0,0.0,36635.0
2022-01-12 20:30,35028.0,587.0,543.0,0.0,0.0,36158.0
2022-01-12 21:30,34711.0,638.0,543.0,0.0,0.0,35892.0
2022-01-12 22:30,33939.0,533.0,545.0,0.0,0.0,35017.0
2022-01-12 23:30,31998.0,434.0,546.0,0.0,0.0,32978.0
2022-01-13 00:30,32233.0,319.0,542.0,0.0,0.0,33094.0
2022-01-13 01:30,32278.0,187.0,539.0,0.0,0.0,33004.0
2022-01-13 02:30,32435.0,114.0,539.0,0.0,0.0,33088.0
2022-01-13 03:30,32621.0,37.0,539.0,0.0,0.0,33197.0
2022-01-13 04:30,32662.0,19.0,538.0,0.0,0.0,33219.0
2022-01-13 05:30,34353.0,40.0,540.0,0.0,0.0,34933.0
2022-01-13 06:30,35813.0,105.0,540.0,0.0,0.0,36458.0
2022-01-13 07:30,36677.0,200.0,539.0,0.0,0.0,37416.0
2022-01-13 08:30,37283.0,212.0,535.0,0.0,0.0,38030.0
2022-01-13 09:30,36285.0,195.0,535.0,0.0,0.0,37015.0
2022-01-13 10:30,35347.0,147.0,539.0,0.0,0.0,36033.0
2022-01-13 11:30,35175.0,179.0,537.0,0.0,0.0,35891.0
2022-01-13 12:30,35550.0,209.0,540.0,0.0,0.0,36299.0
2022-01-13 13:30,35797.0,167.0,537.0,0.0,0.0,36501.0
2022-01-13 14:30,35249.0,181.0,537.0,0.0,0.0,35967.0
2022-01-13 15:30,34770.0,242.0,532.0,0.0,0.0,35544.0
2022-01-13 16:30,35285.0,400.0,533.0,0.0,0.0,36218.0
2022-01-13 17:30,36300.0,715.0,534.0,0.0,0.0,37549.0
2022-01-13 18:30,36024.0,906.0,538.0,0.0,0.0,37468.0
2022-01-13 19:30,35736.0,902.0,544.0,0.0,0.0,37182.0
2022-01-13 20:30,34589.0,985.0,547.0,0.0,0.0,36121.0
2022-01-13 21:30,34219.0,1077.0,546.0,0.0,0.0,35842.0
2022-01-13 22:30,32795.0,1005.0,546.0,0.0,0.0,34346.0
2022-01-13 23:30,31539.0,986.0,545.0,0.0,0.0,33070.0
2022-01-14 00:30,30249.0,900.0,546.0,0.0,0.0,31695.0
2022-01-14 01:30,30125.0,833.0,546.0,0.0,0.0,31504.0
2022-01-14 02:30,30185.0,711.0,545.0,0.0,0.0,31441.0
2022-01-14 03:30,30002.0,670.0,545.0,0.0,0.0,31217.0
2022-01-14 04:30,30577.0,603.0,543.0,0.0,0.0,31723.0
2022-01-14 05:30,31417.0,549.0,542.0,0.0,0.0,32508.0
2022-01-14 06:30,32697.0,539.0,539.0,0.0,0.0,33775.0
2022-01-14 07:30,34252.0,489.0,537.0,0.0,0.0,35278.0
2022-01-14 08:30,34456.0,484.0,536.0,0.0,0.0,35476.0
2022-01-14 09:30,34172.0,618.0,535.0,0.0,0.0,35325.0
2022-01-14 10:30,33157.0,728.0,533.0,0.0,0.0,34418.0
2022-01-14 11:30,32699.0,795.0,533.0,1.0,0.0,34028.0
2022-01-14 12:30,31988.0,934.0,525.0,1.0,0.0,33448.0
2022-01-14 13:30,31783.0,1103.0,533.0,1.0,0.0,33420.0
2022-01-14 14:30,31602.0,1350.0,538.0,0.0,0.0,33490.0
2022-01-14 15:30,32276.0,1741.0,536.0,0.0,0.0,34553.0
2022-01-14 16:30,33579.0,1655.0,535.0,0.0,0.0,35769.0
2022-01-14 17:30,34991.0,1852.0,538.0,0.0,0.0,37381.0
2022-01-14 18:30,34772.0,2270.0,541.0,0.0,0.0,37583.0
2022-01-14 19:30,35134.0,2001.0,540.0,0.0,0.0,37675.0
2022-01-14 20:30,34977.0,2039.0,536.0,0.0,0.0,37552.0
2022-01-14 21:30,34226.0,2039.0,534.0,0.0,0.0,36799.0
2022-01-14 22:30,34960.0,2048.0,538.0,0.0,0.0,37546.0
2022-01-14 23:30,34231.0,2025.0,539.0,0.0,0.0,36795.0
2022-01-15 00:30,33829.0,1964.0,539.0,0.0,0.0,36332.0
2022-01-15 01:30,33376.0,1941.0,539.0,0.0,0.0,35856.0
2022-01-15 02:30,33191.0,1976.0,538.0,0.0,0.0,35705.0
2022-01-15 03:30,33280.0,1982.0,538.0,0.0,0.0,35800.0
2022-01-15 04:30,34106.0,2006.0,539.0,0.0,0.0,36651.0
2022-01-15 05:30,34993.0,1991.0,538.0,0.0,0.0,37522.0
2022-01-15 06:30,36325.0,1965.0,538.0,0.0,0.0,38828.0
2022-01-15 07:30,36607.0,2002.0,538.0,0.0,0.0,39147.0
2022-01-15 08:30,36559.0,2031.0,539.0,0.0,0.0,39129.0
2022-01-15 09:30,36683.0,2015.0,539.0,1.0,0.0,39238.0
2022-01-15 10:30,35385.0,1998.0,537.0,1.0,0.0,37921.0
2022-01-15 11:30,35587.0,2093.0,534.0,1.0,0.0,38215.0
2022-01-15 12:30,35676.0,2265.0,534.0,1.0,0.0,38476.0
2022-01-15 13:30,35842.0,2322.0,536.0,1.0,0.0,38701.0
2022-01-15 14:30,35414.0,2378.0,535.0,1.0,0.0,38328.0
2022-01-15 15:30,35001.0,2384.0,537.0,0.0,0.0,37922.0
2022-01-15 16:30,36751.0,2443.0,539.0,0.0,0.0,39733.0
2022-01-15 17:30,37147.0,2467.0,539.0,0.0,403.0,40556.0
2022-01-15 18:30,35805.0,2325.0,539.0,0.0,405.0,39074.0
2022-01-15 19:30,35687.0,2235.0,539.0,0.0,216.0,38677.0
2022-01-15 20:30,36026.0,2209.0,539.0,0.0,0.0,38774.0
2022-01-15 21:30,36105.0,2194.0,533.0,0.0,0.0,38832.0
2022-01-15 22:30,35107.0,2104.0,533.0,0.0,0.0,37744.0
2022-01-15 23:30,33271.0,1956.0,531.0,0.0,0.0,35758.0
2022-01-16 00:30,33416.0,2510.0,531.0,0.0,0.0,36457.0
2022-01-16 01:30,33449.0,2611.0,531.0,0.0,0.0,36591.0
2022-01-16 02:30,33851.0,2706.0,531.0,0.0,0.0,37088.0
2022-01-16 03:30,33985.0,2311.0,531.0,0.0,0.0,36827.0
2022-01-16 04:30,34090.0,2277.0,531.0,0.0,0.0,36898.0
2022-01-16 05:30,34467.0,2209.0,531.0,0.0,0.0,37207.0
2022-01-16 06:30,34962.0,2065.0,530.0,0.0,0.0,37557.0
2022-01-16 07:30,35670.0,2070.0,531.0,0.0,0.0,38271.0
2022-01-16 08:30,35638.0,2450.0,535.0,0.0,0.0,38623.0
2022-01-16 09:30,34837.0,2176.0,535.0,1.0,0.0,37549.0
2022-01-16 10:30,34293.0,1880.0,535.0,1.0,0.0,36709.0
